cumulative_targets_percent,cumulative_assignments_percent
50.29984656,15.34506615
50.34984703,15.37496345
50.39984750,15.40486074
50.44984797,15.43475803
50.49984844,15.46465533
50.54984890,15.49455262
50.59984937,15.52444991
50.64984984,15.55434721
50.69985031,15.58424450
50.74985078,15.61414179
50.79985125,15.64403909
50.84985172,15.67393638
50.89985219,15.70383367
50.94985265,15.73373097
50.99985312,15.76362826
51.04985359,15.79352555
51.09985406,15.82342285
51.14985453,15.85332014
51.19985500,15.88321743
51.24985547,15.91311473
51.29985594,15.94301202
51.34985640,15.97290931
51.39985687,16.00280661
51.44985734,16.03270390
51.49985781,16.06260120
51.54985828,16.09249849
51.59985875,16.12239578
51.64985922,16.15229308
51.69985969,16.18219037
51.74986015,16.21208766
51.79986062,16.24198496
51.84986109,16.27188225
51.89986156,16.30177954
51.94986203,16.33167684
51.99986250,16.36157413
52.04986297,16.39147142
52.09986344,16.42136872
52.14986390,16.45126601
52.19986437,16.48116330
52.24986484,16.51106060
52.29986531,16.54095789
52.34986578,16.57085518
52.39986625,16.60075248
52.44986672,16.63064977
52.49986719,16.66054706
52.54986766,16.69044436
52.59986812,16.72034165
52.64986859,16.75023894
52.69986906,16.78013624
52.74986953,16.81003353
52.79987000,16.83993083
52.84987047,16.86982812
52.89987094,16.89972541
52.94987141,16.92962271
52.99987187,16.95952000
53.04987234,16.98941729
53.09987281,17.01931459
53.14987328,17.04921188
53.19987375,17.07910917
53.24987422,17.10900647
53.29987469,17.13890376
53.34987516,17.16880105
53.39987562,17.19869835
53.44987609,17.22859564
53.49987656,17.25849293
53.54987703,17.28839023
53.59987750,17.31828752
53.64987797,17.34818481
53.69987844,17.37808211
53.74987891,17.40797940
53.79987937,17.43787669
53.84987984,17.46777399
53.89988031,17.49767128
53.94988078,17.52756857
53.99988125,17.55746587
54.04988172,17.58736316
54.09988219,17.61726045
54.14988266,17.64715775
54.19988312,17.67705504
54.24988359,17.70695234
54.29988406,17.73684963
54.34988453,17.76674692
54.39988500,17.79664422
54.44988547,17.82654151
54.49988594,17.85643880
54.54988641,17.88633610
54.59988687,17.91623339
54.64988734,17.94613068
54.69988781,17.97602798
54.74988828,18.00592527
54.79988875,18.03582256
54.84988922,18.06571986
54.89988969,18.09561715
54.94989016,18.12551444
54.99989062,18.15541174
55.04989109,18.18530903
55.09989156,18.21520632
55.14989203,18.24510362
55.19989250,18.27500091
55.24989297,18.30489820
55.29989344,18.33479550
55.34989391,18.36469279
55.39989437,18.39459008
55.44989484,18.42448738
55.49989531,18.45438467
55.54989578,18.48428197
55.59989625,18.51417926
55.64989672,18.54407655
55.69989719,18.57397385
55.74989766,18.60387114
55.79989812,18.63376843
55.84989859,18.66366573
55.89989906,18.69356302
55.94989953,18.72346031
55.99990000,18.75335761
56.04990047,18.78325490
