cumulative_targets_percent,cumulative_assignments_percent
57.65008448,27.44135990
57.70001877,27.47789729
57.74995307,27.51443467
57.80007509,27.55110941
57.85000939,27.58764679
57.89994368,27.62418418
57.95006570,27.66085892
58.00000000,27.69739630
58.04993430,27.73393368
58.10005632,27.77060842
58.14999061,27.80714581
58.19992491,27.84368319
58.25004693,27.88035793
58.29998123,27.91689531
58.34991552,27.95343269
58.40003754,27.99010744
58.44997184,28.02664482
58.50009386,28.06331956
58.55002816,28.09985694
58.59996246,28.13639432
58.65008448,28.17306906
58.70001877,28.20960645
58.74995307,28.24614383
58.80007509,28.28281857
58.85000939,28.31935595
58.89994368,28.35589334
58.95006570,28.39256808
59.00000000,28.42910546
59.04993430,28.46564284
59.10005632,28.50231758
59.14999061,28.53885497
59.19992491,28.57539235
59.25004693,28.61206709
59.29998123,28.64860447
59.34991552,28.68514185
59.40003754,28.72181659
59.44997184,28.75835398
59.49990614,28.79489136
59.55002816,28.83156610
59.59996246,28.86810348
59.65008448,28.90477822
59.70001877,28.94131561
59.74995307,28.97785299
59.80007509,29.01452773
59.85000939,29.05106511
59.89994368,29.08760250
59.95006570,29.12427724
60.00000000,29.16081462
60.04993430,29.19735200
60.10005632,29.23402674
60.14999061,29.27056412
60.19992491,29.30710151
60.25004693,29.34377625
60.29998123,29.38031363
60.34991552,29.41685101
60.40003754,29.45352575
60.44997184,29.49006314
60.50009386,29.52673788
60.55002816,29.56327526
60.59996246,29.59981264
60.65008448,29.63648738
60.70001877,29.67302477
60.74995307,29.70956215
60.80007509,29.74623689
60.85000939,29.78277427
60.89994368,29.81931165
60.95006570,29.85598640
61.00000000,29.89252378
61.04993430,29.92906116
61.10005632,29.96573590
61.14999061,30.00227328
61.19992491,30.03881067
61.25004693,30.07548541
61.29998123,30.11202279
61.34991552,30.14856017
61.40003754,30.18523491
61.44997184,30.22177230
61.49990614,30.25830968
61.55002816,30.29498442
61.59996246,30.33152180
61.65008448,30.36819654
61.70001877,30.40473393
61.74995307,30.44127131
61.80007509,30.47794605
61.85000939,30.51448343
61.89994368,30.55102081
61.95006570,30.58769556
62.00000000,30.62423294
62.04993430,30.66077032
62.10005632,30.69744506
62.14999061,30.73398244
62.19992491,30.77051983
62.25004693,30.80719457
62.29998123,30.84373195
62.34991552,30.88026933
62.40003754,30.91694407
62.44997184,30.95348146
62.50009386,30.99015620
62.55002816,31.02669358
62.59996246,31.06323096
62.65008448,31.09990570
62.70001877,31.13644309
62.74995307,31.17298047
62.80007509,31.20965521
62.85000939,31.24619259
62.89994368,31.28272997
62.95006570,31.31940472
63.00000000,31.35594210
63.04993430,31.39247948
63.10005632,31.42915422
63.14999061,31.46569160
63.19992491,31.50222899
63.25004693,31.53890373
63.29998123,31.57544111
63.34991552,31.61197849
63.40003754,31.64865323
63.44997184,31.68519062
63.49990614,31.72172800
63.55002816,31.75840274
63.59996246,31.79494012
63.65008448,31.83161486
63.70001877,31.86815225
63.74995307,31.90468963
63.80007509,31.94136437
63.85000939,31.97790175
63.89994368,32.01443913
63.95006570,32.05111388
64.00000000,32.08765126
64.04993430,32.12418864
64.10005632,32.16086338
64.14999061,32.19740076
64.19992491,32.23393815
64.25004693,32.27061289
64.29998123,32.30715027
64.34991552,32.34368765
64.40003754,32.38036239
64.44997184,32.41689978
64.50009386,32.45357452
64.55002816,32.49011190
64.59996246,32.52664928
64.65008448,32.56332402
64.70001877,32.59986141
64.74995307,32.63639879
64.80007509,32.67307353
64.85000939,32.70961091
64.89994368,32.74614829
64.95006570,32.79175134
65.00000000,32.84655742
65.04993430,32.90136349
65.10005632,32.95637560
65.14999061,33.01118168
65.19992491,33.06598775
65.25004693,33.12099986
65.29998123,33.17580593
65.34991552,33.23061201
65.40003754,33.28562412
65.44997184,33.34043019
65.50009386,33.39544230
65.55002816,33.45024838
65.59996246,33.50505445
65.65008448,33.56006656
65.70001877,33.61487264
65.74995307,33.66967871
65.80007509,33.72469082
65.85000939,33.77949690
65.89994368,33.83430297
65.95006570,33.88931508
66.00000000,33.94412116
66.04993430,33.99892723
66.10005632,34.05393934
66.14999061,34.10874541
66.19992491,34.16355149
66.25004693,34.21856360
66.29998123,34.27336967
66.34991552,34.32817575
66.40003754,34.38318786
66.44997184,34.43799393
66.50009386,34.49300604
66.55002816,34.54781212
66.59996246,34.60261819
66.65008448,34.65763030
66.70001877,34.71243638
66.74995307,34.76724245
66.80007509,34.82225456
66.85000939,34.87706064
66.89994368,34.93186671
66.95006570,34.98687882
67.00000000,35.04168490
67.04993430,35.09649097
67.10005632,35.15150308
67.14999061,35.20630915
67.19992491,35.26111523
67.25004693,35.31612734
67.29998123,35.37093341
67.34991552,35.42573949
67.40003754,35.48075160
67.44997184,35.53555767
67.50009386,35.59056978
67.55002816,35.64537586
67.59996246,35.70018193
67.65008448,35.75519404
67.70001877,35.81000012
67.74995307,35.86480619
67.80007509,35.91981830
67.85000939,35.97462438
67.89994368,36.02943045
67.95006570,36.08444256
68.00000000,36.13924863
68.04993430,36.19405471
68.10005632,36.24906682
68.14999061,36.30387289
68.19992491,36.35867897
68.25004693,36.41369108
68.29998123,36.46849715
68.34991552,36.52330323
68.40003754,36.57831534
68.44997184,36.63312141
68.50009386,36.68813352
68.55002816,36.74293960
68.59996246,36.79774567
68.65008448,36.85275778
68.70001877,36.90756386
68.74995307,36.96236993
68.80007509,37.01738204
68.85000939,37.07218812
68.89994368,37.12699419
68.95006570,37.18200630
69.00000000,37.23681237
69.04993430,37.29161845
69.10005632,37.34663056
69.14999061,37.40143663
69.19992491,37.45624271
69.25004693,37.51125482
69.29998123,37.56606089
69.34991552,37.62086697
69.40003754,37.67587908
69.44997184,37.73068515
69.50009386,37.78569726
69.55002816,37.84050334
69.59996246,37.89530941
69.65008448,37.95032152
69.70001877,38.00512760
69.74995307,38.05993367
69.80007509,38.11494578
69.85000939,38.16975185
69.89994368,38.22455793
69.95006570,38.27957004
70.00000000,38.33437611
70.04993430,38.38918219
70.10005632,38.44419430
70.14999061,38.49900037
70.19992491,38.55380645
70.25004693,38.60881856
70.29998123,38.66362463
70.34991552,38.71843071
70.40003754,38.77344282
70.44997184,38.82824889
70.50009386,38.88326100
70.55002816,38.93806708
70.59996246,38.99287315
70.65008448,39.04788526
70.70001877,39.10269134
70.74995307,39.15749741
70.80007509,39.21250952
70.85000939,39.26731559
70.89994368,39.32212167
70.95006570,39.37713378
71.00000000,39.43193985
71.04993430,39.48674593
71.10005632,39.54175804
71.14999061,39.59656411
71.19992491,39.65137019
71.25004693,39.70638230
71.29998123,39.76118837
71.34991552,39.81599445
71.40003754,39.87100656
71.44997184,39.92581263
71.50009386,39.98082474
71.55002816,40.03563082
71.59996246,40.09043689
71.65008448,40.14544900
71.70001877,40.20025507
71.74995307,40.25506115
71.80007509,40.31007326
71.85000939,40.36487933
71.89994368,40.41968541
71.95006570,40.47469752
72.00000000,40.52950359
72.04993430,40.58430967
72.10005632,40.63932178
72.14999061,40.69412785
72.19992491,40.74893393
72.25004693,40.80394604
72.29998123,40.85875211
72.34991552,40.91355818
72.40003754,40.96857030
72.44997184,41.02337637
72.50009386,41.07838848
72.55002816,41.13319456
72.59996246,41.18800063
72.65008448,41.24301274
72.70001877,41.29781881
72.74995307,41.35262489
72.80007509,41.40763700
72.85000939,41.46244307
72.89994368,41.51724915
72.95006570,41.57226126
73.00000000,41.62706733
73.04993430,41.68187341
73.10005632,41.73688552
73.14999061,41.79169159
73.19992491,41.84649767
73.25004693,41.90150978
73.29998123,41.95631585
73.34991552,42.01112192
73.40003754,42.06613404
73.44997184,42.12094011
73.50009386,42.17595222
73.55002816,42.23075829
73.59996246,42.28556437
73.65008448,42.34057648
73.70001877,42.39538255
73.74995307,42.45018863
73.80007509,42.50520074
73.85000939,42.56000681
73.89994368,42.61481289
73.95006570,42.66982500
74.00000000,42.72463107
74.04993430,42.77943715
74.10005632,42.83444926
74.14999061,42.88925533
74.19992491,42.94406140
74.25004693,42.99907352
74.29998123,43.05387959
74.34991552,43.10868566
74.40003754,43.16369778
74.44997184,43.21850385
74.50009386,43.27351596
74.55002816,43.32832203
74.59996246,43.38312811
74.65008448,43.43814022
74.70001877,43.49294629
74.74995307,43.54775237
74.80007509,43.60276448
74.85000939,43.65757055
74.89994368,43.71237663
74.95006570,43.76738874
75.00000000,43.82219481
75.04993430,43.87700089
75.10005632,43.93201300
75.14999061,43.98681907
75.19992491,44.04162514
75.25004693,44.09663726
75.29998123,44.15144333
75.34991552,44.20624940
75.40003754,44.26126151
75.44997184,44.31606759
75.50009386,44.37107970
75.55002816,44.42588577
75.59996246,44.48069185
75.65008448,44.53570396
75.70001877,44.59051003
75.74995307,44.64531611
75.80007509,44.70032822
75.85000939,44.75513429
75.89994368,44.80994037
75.95006570,44.86495248
76.00000000,44.91975855
76.04993430,44.97456462
76.10005632,45.02957674
76.14999061,45.08438281
76.19992491,45.13918888
76.25004693,45.19420100
76.29998123,45.24900707
76.34991552,45.30381314
76.40003754,45.35882525
76.44997184,45.41363133
76.50009386,45.46864344
76.55002816,45.52344951
76.59996246,45.57825559
76.65008448,45.63326770
76.70001877,45.68807377
76.74995307,45.74287985
76.80007509,45.79789196
76.85000939,45.85269803
76.89994368,45.90750411
76.95006570,45.96251622
77.00000000,46.01732229
77.04993430,46.07212836
77.10005632,46.12714048
77.14999061,46.18194655
77.19992491,46.23675262
77.25004693,46.29176473
77.29998123,46.34657081
77.34991552,46.40137688
77.40003754,46.45638899
77.44997184,46.51119507
77.50009386,46.56620718
77.55002816,46.62101325
77.59996246,46.67581933
77.65008448,46.73083144
77.70001877,46.78563751
77.74995307,46.84044359
77.80007509,46.89545570
77.85000939,46.95026177
77.89994368,47.00506784
77.95006570,47.06007996
78.00000000,47.11488603
78.04993430,47.16969210
78.10005632,47.22470422
78.14999061,47.27951029
78.19992491,47.33431636
78.25004693,47.38932847
78.29998123,47.44413455
78.34991552,47.49894062
78.40003754,47.55395273
78.44997184,47.60875881
78.50009386,47.66377092
78.55002816,47.71857699
78.59996246,47.77338307
78.65008448,47.82839518
78.70001877,47.89281635
78.74995307,47.96589112
78.80007509,48.03924060
78.85000939,48.11231536
78.89994368,48.18539013
78.95006570,48.25873961
79.00000000,48.33181438
79.04993430,48.40488914
79.10005632,48.47823862
79.14999061,48.55131339
79.19992491,48.62438815
79.25004693,48.69773764
79.29998123,48.77081240
79.34991552,48.84388717
79.40003754,48.91723665
79.44997184,48.99031141
79.50009386,49.06366089
79.55002816,49.13673566
79.59996246,49.20981042
79.65008448,49.28315991
79.70001877,49.35623467
79.74995307,49.42930944
79.80007509,49.50265892
79.85000939,49.57573368
79.89994368,49.64880845
79.95006570,49.72215793
80.00000000,49.79523270
80.04993430,49.86830746
80.10005632,49.94165694
80.14999061,50.01473171
80.19992491,50.08780647
80.25004693,50.16115595
80.29998123,50.23423072
80.34991552,50.30730548
80.40003754,50.38065497
80.44997184,50.45372973
80.50009386,50.52707921
80.55002816,50.60015398
80.59996246,50.67322874
80.65008448,50.74657823
80.70001877,50.81965299
80.74995307,50.89272776
80.80007509,50.96607724
80.85000939,51.03915200
80.89994368,51.11222677
80.95006570,51.18557625
81.00000000,51.25865102
81.04993430,51.33172578
81.10005632,51.40507526
81.14999061,51.47815003
81.19992491,51.55122479
81.25004693,51.62457427
81.29998123,51.69764904
81.34991552,51.77072380
81.40003754,51.84407329
81.44997184,51.91714805
81.50009386,51.99049753
81.55002816,52.06357230
81.59996246,52.13664706
81.65008448,52.20999655
81.70001877,52.28307131
81.74995307,52.35614608
81.80007509,52.42949556
81.85000939,52.50257032
81.89994368,52.57564509
81.95006570,52.64899457
82.00000000,52.72206933
82.04993430,52.79514410
82.10005632,52.86849358
82.14999061,52.94156835
82.19992491,53.01464311
82.25004693,53.08799259
82.29998123,53.16106736
82.34991552,53.23414212
82.40003754,53.30749161
82.44997184,53.38056637
82.50009386,53.45391585
82.55002816,53.52699062
82.59996246,53.60006538
82.65008448,53.67341486
82.70001877,53.74648963
82.74995307,53.81956439
82.80007509,53.89291388
82.85000939,53.96598864
82.89994368,54.03906341
82.95006570,54.11241289
83.00000000,54.18548765
83.04993430,54.25856242
83.10005632,54.33191190
83.14999061,54.40498667
83.19992491,54.47806143
83.25004693,54.55141091
83.29998123,54.62448568
83.34991552,54.69756044
83.40003754,54.77090993
83.44997184,54.84398469
83.50009386,54.91733417
83.55002816,54.99040894
83.59996246,55.06348370
83.65008448,55.13683318
83.70001877,55.20990795
83.74995307,55.28298271
83.80007509,55.35633220
83.85000939,55.42940696
83.89994368,55.50248173
83.95006570,55.57583121
84.00000000,55.64890597
84.04993430,55.72198074
84.10005632,55.79533022
84.14999061,55.86840499
84.19992491,55.94147975
84.25004693,56.01482923
84.29998123,56.08790400
84.34991552,56.16097876
84.40003754,56.23432824
84.44997184,56.30740301
84.50009386,56.38075249
84.55002816,56.45382726
84.59996246,56.52690202
84.65008448,56.60025150
84.70001877,56.67332627
84.74995307,56.74640103
84.80007509,56.81975052
84.85000939,56.89282528
84.89994368,56.96590005
84.95006570,57.03924953
85.00000000,57.11232429
85.04993430,57.18539906
85.10005632,57.25874854
85.14999061,57.33182330
85.19992491,57.40489807
85.25004693,57.47824755
85.29998123,57.55132232
85.34991552,57.62439708
85.40003754,57.69774656
85.44997184,57.77082133
85.50009386,57.84417081
85.55002816,57.91724558
85.59996246,57.99032034
85.65008448,58.06366982
85.70001877,58.13674459
85.74995307,58.20981935
85.80007509,58.28316883
85.85000939,58.35624360
85.89994368,58.42931836
85.95006570,58.50266785
86.00000000,58.57574261
86.04993430,58.64881738
86.10005632,58.72216686
86.14999061,58.79524162
86.19992491,58.86831639
86.25004693,58.94166587
86.29998123,59.01474064
86.34991552,59.08781540
86.40003754,59.16116488
86.44997184,59.23423965
86.50009386,59.30758913
86.55002816,59.39371296
86.59996246,59.48505642
86.65008448,59.57674327
86.70001877,59.66808673
86.74995307,59.75943018
86.80007509,59.85111703
86.85000939,59.94246049
86.89994368,60.03380395
86.95006570,60.12549080
87.00000000,60.21683426
87.04993430,60.30817771
87.10005632,60.39986456
87.14999061,60.49120802
87.19992491,60.58255148
87.25004693,60.67423833
87.29998123,60.76558179
87.34991552,60.85692524
87.40003754,60.94861209
87.44997184,61.03995555
87.50009386,61.13164240
87.55002816,61.22298586
87.59996246,61.31432932
87.65008448,61.40601617
87.70001877,61.49735962
87.74995307,61.58870308
87.80007509,61.68038993
87.85000939,61.77173339
87.89994368,61.86307685
87.95006570,61.95476370
88.00000000,62.04610715
88.04993430,62.13745061
88.10005632,62.22913746
88.14999061,62.32048092
88.19992491,62.41182438
88.25004693,62.50351123
88.29998123,62.59485468
88.34991552,62.68619814
88.40003754,62.77788499
88.44997184,62.86922845
88.50009386,62.96091530
88.55002816,63.05225876
88.59996246,63.14360222
88.65008448,63.23528907
88.70001877,63.32663252
88.74995307,63.41797598
88.80007509,63.50966283
88.85000939,63.60100629
88.89994368,63.69234975
88.95006570,63.78403660
89.00000000,63.87538005
89.04993430,63.96672351
89.10005632,64.05841036
89.14999061,64.14975382
89.19992491,64.24109728
89.25004693,64.33278413
89.29998123,64.42412758
89.34991552,64.51547104
89.40003754,64.60715789
89.44997184,64.69850135
89.50009386,64.79018820
89.55002816,64.88153166
89.59996246,64.97287511
89.65008448,65.06456197
89.70001877,65.15590542
89.74995307,65.24724888
89.80007509,65.33893573
89.85000939,65.43027919
89.89994368,65.52162264
89.95006570,65.61330950
90.00000000,65.70465295
90.04993430,65.79599641
90.10005632,65.88768326
90.14999061,65.97902672
90.19992491,66.07037017
90.25004693,66.16205703
90.29998123,66.25340048
90.34991552,66.34474394
90.40003754,66.43643079
90.44997184,66.52777425
90.50009386,66.61946110
90.55002816,66.71080456
90.59996246,66.80214801
90.65008448,66.89383487
90.70001877,66.98517832
90.74995307,67.07652178
90.80007509,67.16820863
90.85000939,67.25955209
90.89994368,67.35089554
90.95006570,67.44258240
91.00000000,67.53392585
91.04993430,67.63776894
91.10005632,67.74779316
91.14999061,67.85740531
91.19992491,67.96701746
91.25004693,68.07704168
91.29998123,68.18665383
91.34991552,68.29626598
91.40003754,68.40629020
91.44997184,68.51590235
91.50009386,68.62592657
91.55002816,68.73553872
91.59996246,68.84515086
91.65008448,68.95517509
91.70001877,69.06478723
91.74995307,69.17439938
91.80007509,69.28442361
91.85000939,69.39403575
91.89994368,69.50364790
91.95006570,69.61367212
92.00000000,69.72328427
92.04993430,69.83289642
92.10005632,69.94292064
92.14999061,70.05253279
92.19992491,70.16214494
92.25004693,70.27216916
92.29998123,70.38178131
92.34991552,70.49139345
92.40003754,70.60141768
92.44997184,70.71102983
92.50009386,70.82105405
92.55002816,70.93066620
92.59996246,71.04027834
92.65008448,71.15030257
92.70001877,71.25991471
92.74995307,71.36952686
92.80007509,71.47955108
92.85000939,71.58916323
92.89994368,71.69877538
92.95006570,71.80879960
93.00000000,71.91841175
93.04993430,72.02802390
93.10005632,72.13804812
93.14999061,72.24766027
93.19992491,72.35727242
93.25004693,72.46729664
93.29998123,72.57690879
93.34991552,72.68652093
93.40003754,72.79654516
93.44997184,72.90615730
93.50009386,73.01618153
93.55002816,73.12579368
93.59996246,73.23540582
93.65008448,73.34543005
93.70001877,73.45504219
93.74995307,73.56465434
93.80007509,73.68292008
93.85000939,73.81080092
93.89994368,73.93868176
93.95006570,74.06704335
94.00000000,74.19492419
94.04993430,74.32280503
94.10005632,74.45116662
94.14999061,74.57904746
94.19992491,74.70692830
94.25004693,74.83528989
94.29998123,74.96317073
94.34991552,75.09105157
94.40003754,75.21941316
94.44997184,75.34729400
94.50009386,75.47565560
94.55002816,75.60353643
94.59996246,75.73141727
94.65008448,75.85977887
94.70001877,75.98765971
94.74995307,76.11554054
94.80007509,76.24390214
94.85000939,76.37178298
94.89994368,76.49966381
94.95006570,76.62802541
95.00000000,76.75590625
95.04993430,76.88378709
95.10005632,77.01214868
95.14999061,77.14002952
95.19992491,77.26791036
95.25004693,77.39627195
95.29998123,77.52415279
95.34991552,77.65203363
95.40003754,77.78039522
95.44997184,77.90827606
95.50009386,78.03663765
95.55002816,78.17949058
95.59996246,78.32564011
95.65008448,78.47233907
95.70001877,78.61848860
95.74995307,78.76463813
95.80007509,78.91133710
95.85000939,79.05748663
95.89994368,79.20363616
95.95006570,79.35033512
96.00000000,79.49648465
96.04993430,79.64263418
96.10005632,79.78933314
96.14999061,79.93548267
96.19992491,80.08163220
96.25004693,80.22833117
96.29998123,80.37448070
96.34991552,80.52063023
96.40003754,80.66732919
96.44997184,80.81347872
96.50009386,80.96017769
96.55002816,81.10632722
96.59996246,81.25247675
96.65008448,81.40247232
96.70001877,81.56689054
96.74995307,81.73130876
96.80007509,81.89634509
96.85000939,82.06076332
96.89994368,82.22518154
96.95006570,82.39021787
97.00000000,82.55463609
97.04993430,82.71905431
97.10005632,82.88409065
97.14999061,83.04850887
97.19992491,83.21292709
97.25004693,83.37796343
97.29998123,83.54238165
97.34991552,83.70679987
97.40003754,83.87389658
97.44997184,84.05658349
97.50009386,84.23995720
97.55002816,84.42264411
97.59996246,84.60533102
97.65008448,84.78870473
97.70001877,84.97139164
97.74995307,85.15407855
97.80007509,85.33745226
97.85000939,85.52013917
97.89994368,85.70282608
97.95006570,85.89519678
98.00000000,86.09615238
98.04993430,86.29710798
98.10005632,86.49881906
98.14999061,86.69977466
98.19992491,86.90073027
98.25004693,87.10244134
98.29998123,87.30339695
98.34991552,87.52069822
98.40003754,87.74074667
98.44997184,87.95997096
98.50009386,88.18001941
98.55002816,88.39924370
98.59996246,88.61846800
98.65008448,88.85369457
98.70001877,89.09118755
98.74995307,89.32868054
98.80007509,89.56706636
98.85000939,89.81561671
98.89994368,90.07137839
98.95006570,90.32810157
99.00000000,90.58427533
99.04993430,90.85830570
99.10005632,91.13336625
99.14999061,91.41344040
99.19992491,91.70573946
99.25004693,91.99982418
99.29998123,92.31039193
99.34991552,92.62549252
99.40003754,92.95556519
99.44997184,93.29751937
99.49990614,93.65211055
99.55002816,94.02462702
99.59996246,94.41706049
99.65008448,94.83044113
99.70001877,95.26710406
99.74995307,95.73762588
99.80007509,96.25725339
99.85000939,96.84212623
99.89994368,97.52383686
99.95006570,98.36563893
100.00000000,100.00000000
