cumulative_targets_percent,cumulative_assignments_percent
38.34991518,6.83141632
38.40034845,6.84040019
38.45001758,6.84924794
38.49968670,6.85809569
38.55011997,6.86707956
38.59978910,6.87592731
38.65022236,6.88491118
38.69989149,6.89375893
38.75032476,6.90274280
38.79999389,6.91159055
38.84966301,6.92043830
38.90009628,6.92942217
38.94976541,6.93826992
39.00019868,6.94725379
39.04986780,6.95610154
39.10030107,6.96508541
39.14997020,6.97393317
39.19963933,6.98278092
39.25007259,6.99176479
39.29974172,7.00061254
39.35017499,7.00959641
39.39984412,7.01844416
39.45027738,7.02742803
39.49994651,7.03627578
39.55037978,7.04525965
39.60004890,7.05410740
39.64971803,7.06295515
39.70015130,7.07193902
39.74982043,7.08078677
39.80025369,7.08977064
39.84992282,7.09861839
39.90035609,7.10760226
39.95002522,7.11645001
39.99969434,7.12529776
40.05012761,7.13428163
40.09979674,7.14312938
40.15023001,7.15211325
40.19989913,7.16096100
40.25033240,7.16994487
40.30000153,7.17879262
40.34967066,7.18764037
40.40010392,7.19662424
40.44977305,7.20547199
40.50020632,7.21445586
40.54987545,7.22330361
40.60030871,7.23228748
40.64997784,7.24113523
40.69964697,7.24998299
40.75008023,7.25896685
40.79974936,7.26781461
40.85018263,7.27679848
40.89985176,7.28564623
40.95028502,7.29463010
40.99995415,7.30347785
41.04962328,7.31232560
41.10005655,7.32130947
41.14972567,7.33015722
41.20015894,7.33914109
41.24982807,7.34798884
41.30026134,7.35697271
41.34993046,7.36582046
41.40036373,7.37480433
41.45003286,7.38365208
41.49970199,7.39249983
41.55013525,7.40148370
41.59980438,7.41033145
41.65023765,7.41931532
41.69990677,7.42816307
41.75034004,7.43714694
41.80000917,7.44599469
41.84967830,7.45484244
41.90011156,7.46382631
41.94978069,7.47267406
42.00021396,7.48165793
42.04988309,7.49050568
42.10031635,7.49948955
42.14998548,7.50833730
42.19965461,7.51718505
42.25008788,7.52616892
42.29975700,7.53501667
42.35019027,7.54400054
42.39985940,7.55284830
42.45029267,7.56183216
42.49996179,7.57067992
42.54963092,7.57952767
42.60006419,7.58851154
42.64973331,7.59735929
42.70016658,7.60634316
42.74983571,7.61519091
42.80026898,7.62417478
42.84993810,7.63302253
42.90037137,7.64200640
42.95004050,7.65085415
42.99970963,7.65970190
43.05014289,7.66868577
43.09981202,7.67753352
43.15024529,7.68651739
43.19991442,7.69536514
43.25034768,7.70434901
43.30001681,7.71319676
43.34968594,7.72204451
43.40011921,7.73102838
43.44978833,7.73987613
43.50022160,7.74886000
43.54989073,7.75770775
43.60032400,7.76669162
43.64999312,7.77553937
43.69966225,7.78438712
43.75009552,7.79337099
43.79976464,7.80221874
43.85019791,7.81120261
